Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of histone H3-K9 methylation (GO:0051573)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	SMARCB1
GO_Biological_Process_2021	negative regulation of lipoprotein lipase activity (GO:0051005)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	ANGPTL4
GO_Biological_Process_2021	negative regulation of trophoblast cell migration (GO:1901164)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	CALR
GO_Biological_Process_2021	regulation of hyaluronan biosynthetic process (GO:1900125)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	TGFB1
GO_Biological_Process_2021	cobalamin transport (GO:0015889)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	CD320
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	CALR
GO_Biological_Process_2021	foam cell differentiation (GO:0090077)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	TGFB1
GO_Biological_Process_2021	regulation of t-circle formation (GO:1904429)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	ERCC1
GO_Biological_Process_2021	regulation of transmission of nerve impulse (GO:0051969)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	FMR1
GO_Biological_Process_2021	response to gonadotropin (GO:0034698)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	SLC5A5
GO_Biological_Process_2021	positive regulation of histone phosphorylation (GO:0033129)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	FMR1
GO_Biological_Process_2021	snRNA modification (GO:0040031)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	NHP2
GO_Biological_Process_2021	macrophage derived foam cell differentiation (GO:0010742)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	TGFB1
GO_Biological_Process_2021	positive regulation of RNA binding (GO:1905216)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	FMR1
GO_Biological_Process_2021	melanosome assembly (GO:1903232)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	TRAPPC6A
GO_Biological_Process_2021	vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	CALR
GO_Biological_Process_2021	N-terminal peptidyl-methionine acetylation (GO:0017196)	1/6	3.895690e-02	2.504413e-01	0	0	3.032519e+01	9.841432e+01	NAA20
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	4/194	3.979992e-02	2.504413e-01	0	0	3.236513e+00	1.043416e+01	PRDX2;RSL1D1;IRF3;CALR
GO_Biological_Process_2021	cognition (GO:0050890)	2/48	4.002712e-02	2.504413e-01	0	0	6.629431e+00	2.133482e+01	NSUN5;CHMP2B
GO_Biological_Process_2021	nucleus organization (GO:0006997)	2/48	4.002712e-02	2.504413e-01	0	0	6.629431e+00	2.133482e+01	CHMP1A;CHMP2B
GO_Biological_Process_2021	establishment of protein localization to mitochondrion (GO:0072655)	2/48	4.002712e-02	2.504413e-01	0	0	6.629431e+00	2.133482e+01	BCAP31;TOMM40L
GO_Biological_Process_2021	cellular response to lectin (GO:1990858)	3/115	4.067356e-02	2.504413e-01	0	0	4.102159e+00	1.313584e+01	PSMB4;PSMC3;ICAM2
GO_Biological_Process_2021	stimulatory C-type lectin receptor signaling pathway (GO:0002223)	3/115	4.067356e-02	2.504413e-01	0	0	4.102159e+00	1.313584e+01	PSMB4;PSMC3;ICAM2
GO_Biological_Process_2021	regulation of cellular localization (GO:0060341)	2/49	4.155388e-02	2.504413e-01	0	0	6.488052e+00	2.063697e+01	PARD6A;REEP5
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	2/49	4.155388e-02	2.504413e-01	0	0	6.488052e+00	2.063697e+01	IRF3;POLR3D
GO_Biological_Process_2021	secondary alcohol metabolic process (GO:1902652)	2/49	4.155388e-02	2.504413e-01	0	0	6.488052e+00	2.063697e+01	SULT2B1;IDH3G
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	3/116	4.155833e-02	2.504413e-01	0	0	4.065651e+00	1.293144e+01	NAPA;TGFB1;RALB
GO_Biological_Process_2021	regulation of cellular response to stress (GO:0080135)	3/118	4.335689e-02	2.504413e-01	0	0	3.994540e+00	1.253602e+01	NUP214;DNAJB1;RSL1D1
GO_Biological_Process_2021	innate immune response activating cell surface receptor signaling pathway (GO:0002220)	3/119	4.427061e-02	2.504413e-01	0	0	3.959904e+00	1.234474e+01	PSMB4;PSMC3;ICAM2
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	2/51	4.467200e-02	2.504413e-01	0	0	6.222606e+00	1.934240e+01	PSMB4;PSMC3
GO_Biological_Process_2021	negative regulation of cytoplasmic translation (GO:2000766)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	FMR1
GO_Biological_Process_2021	calcium ion export (GO:1901660)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	LETM1
GO_Biological_Process_2021	negative regulation of neurotransmitter secretion (GO:0046929)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	FMR1
GO_Biological_Process_2021	cellular cation homeostasis (GO:0030003)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	LETM1
GO_Biological_Process_2021	regulation of extracellular matrix assembly (GO:1901201)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	negative regulation of retinoic acid receptor signaling pathway (GO:0048387)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	CALR
GO_Biological_Process_2021	cellular response to gonadotropin stimulus (GO:0071371)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	SLC5A5
GO_Biological_Process_2021	negative regulation of striated muscle tissue development (GO:0045843)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	negative regulation of telomere capping (GO:1904354)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	ERCC1
GO_Biological_Process_2021	cleavage furrow formation (GO:0036089)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	SNX9
GO_Biological_Process_2021	regulation of muscle organ development (GO:0048634)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	piecemeal microautophagy of the nucleus (GO:0034727)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	ULK2
GO_Biological_Process_2021	endosome to lysosome transport via multivesicular body sorting pathway (GO:0032510)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	CHMP2B
GO_Biological_Process_2021	positive regulation by symbiont of host autophagy (GO:0075044)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	ULK2
GO_Biological_Process_2021	excitatory chemical synaptic transmission (GO:0098976)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	GRIN2D
GO_Biological_Process_2021	positive regulation of cardiac muscle cell differentiation (GO:2000727)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	G-quadruplex DNA unwinding (GO:0044806)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	HNRNPA2B1
GO_Biological_Process_2021	gland morphogenesis (GO:0022612)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	positive regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903071)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	BCAP31
GO_Biological_Process_2021	hemostasis (GO:0007599)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	VWF
GO_Biological_Process_2021	positive regulation of histone H4 acetylation (GO:0090240)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	SMARCB1
GO_Biological_Process_2021	RIG-I signaling pathway (GO:0039529)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	CLPB
GO_Biological_Process_2021	positive regulation of mRNA binding (GO:1902416)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	FMR1
GO_Biological_Process_2021	SMAD protein complex assembly (GO:0007183)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	TGFB1
GO_Biological_Process_2021	smooth muscle cell migration (GO:0014909)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	AAMP
GO_Biological_Process_2021	late nucleophagy (GO:0044805)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	ULK2
GO_Biological_Process_2021	positive regulation of protein localization to centrosome (GO:1904781)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	PARD6A
GO_Biological_Process_2021	lysosomal microautophagy (GO:0016237)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	ULK2
GO_Biological_Process_2021	positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	PSMC3
GO_Biological_Process_2021	positive regulation of synaptic plasticity (GO:0031915)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	CDC20
GO_Biological_Process_2021	tRNA threonylcarbamoyladenosine metabolic process (GO:0070525)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	OSGEP
GO_Biological_Process_2021	protein localization to endoplasmic reticulum exit site (GO:0070973)	1/7	4.530167e-02	2.504413e-01	0	0	2.526972e+01	7.819491e+01	BCAP31
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	2/52	4.626267e-02	2.545533e-01	0	0	6.097846e+00	1.874124e+01	BCAP31;NDUFS3
GO_Biological_Process_2021	bicellular tight junction assembly (GO:0070830)	2/53	4.787396e-02	2.595747e-01	0	0	5.977979e+00	1.816817e+01	PARD6A;ESAM
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	5/300	4.893079e-02	2.595747e-01	0	0	2.612171e+00	7.881831e+00	MMP11;TGFB1;VWF;HTRA1;ICAM2
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	3/124	4.898240e-02	2.595747e-01	0	0	3.795310e+00	1.144777e+01	PSMB4;PARD6A;PSMC3
GO_Biological_Process_2021	regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	2/54	4.950554e-02	2.595747e-01	0	0	5.862722e+00	1.762141e+01	CELF2;FMR1
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	2/54	4.950554e-02	2.595747e-01	0	0	5.862722e+00	1.762141e+01	PSMB4;PSMC3
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	3/126	5.093329e-02	2.595747e-01	0	0	3.733220e+00	1.111469e+01	TGFB1;NDUFS3;ULK2
GO_Biological_Process_2021	protein targeting to mitochondrion (GO:0006626)	2/55	5.115706e-02	2.595747e-01	0	0	5.751814e+00	1.709931e+01	BCAP31;TOMM40L
GO_Biological_Process_2021	negative regulation of chromosome organization (GO:2001251)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	ERCC1
GO_Biological_Process_2021	box C/D snoRNP assembly (GO:0000492)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	RUVBL2
GO_Biological_Process_2021	regulation of collateral sprouting (GO:0048670)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	ULK2
GO_Biological_Process_2021	negative regulation of nitrogen compound metabolic process (GO:0051172)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	TGFB1
GO_Biological_Process_2021	regulation of dendritic cell chemotaxis (GO:2000508)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	CALR
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	TGFB1
GO_Biological_Process_2021	negative regulation of regulated secretory pathway (GO:1903306)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	FMR1
GO_Biological_Process_2021	regulation of protein ADP-ribosylation (GO:0010835)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	PNKP
GO_Biological_Process_2021	establishment of protein localization to chromatin (GO:0071169)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	RUVBL2
GO_Biological_Process_2021	establishment of protein localization to peroxisome (GO:0072663)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	PEX1
GO_Biological_Process_2021	regulation of striated muscle tissue development (GO:0016202)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	TGFB1
GO_Biological_Process_2021	positive regulation of dendritic cell chemotaxis (GO:2000510)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	CALR
GO_Biological_Process_2021	positive regulation of fibroblast migration (GO:0010763)	1/8	5.160487e-02	2.595747e-01	0	0	2.165867e+01	6.419931e+01	TGFB1
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	3/129	5.392961e-02	2.624856e-01	0	0	3.643780e+00	1.064011e+01	PSMB4;PSMC3;PNKP
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	2/57	5.451865e-02	2.624856e-01	0	0	5.542098e+00	1.612314e+01	PSMB4;PSMC3
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	3/130	5.494689e-02	2.624856e-01	0	0	3.614906e+00	1.048824e+01	PSMB4;TGFB1;PSMC3
GO_Biological_Process_2021	RNA modification (GO:0009451)	2/58	5.622806e-02	2.624856e-01	0	0	5.442857e+00	1.566639e+01	QTRT1;NSUN5
GO_Biological_Process_2021	protein O-linked glycosylation via threonine (GO:0018243)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	GALNT1
GO_Biological_Process_2021	negative regulation of biomineralization (GO:0110150)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	TGFB1
GO_Biological_Process_2021	actin-mediated cell contraction (GO:0070252)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	EPDR1
GO_Biological_Process_2021	ATF6-mediated unfolded protein response (GO:0036500)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	CALR
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	ANGPTL4
GO_Biological_Process_2021	regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	BCAP31
GO_Biological_Process_2021	negative regulation of RNA catabolic process (GO:1902369)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	FMR1
GO_Biological_Process_2021	regulation of histone H4 acetylation (GO:0090239)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	SMARCB1
GO_Biological_Process_2021	nucleotide phosphorylation (GO:0046939)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	PNKP
GO_Biological_Process_2021	organic acid catabolic process (GO:0016054)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	TXN2
GO_Biological_Process_2021	peroxisomal transport (GO:0043574)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	PEX1
GO_Biological_Process_2021	phosphorylation of RNA polymerase II C-terminal domain (GO:0070816)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	GTF2H4
GO_Biological_Process_2021	positive regulation of autophagosome assembly (GO:2000786)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	RALB
GO_Biological_Process_2021	positive regulation of extracellular matrix assembly (GO:1901203)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	TGFB1
GO_Biological_Process_2021	positive regulation of mitochondrial calcium ion concentration (GO:0051561)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	BCAP31
GO_Biological_Process_2021	positive regulation of synapse maturation (GO:0090129)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	CDC20
GO_Biological_Process_2021	protein hexamerization (GO:0034214)	1/9	5.786677e-02	2.624856e-01	0	0	1.895038e+01	5.400124e+01	LETM1
GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	2/59	5.795612e-02	2.624856e-01	0	0	5.347099e+00	1.522891e+01	BCAP31;TPD52L1
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	3/133	5.805369e-02	2.624856e-01	0	0	3.530948e+00	1.005044e+01	CELF2;HNRNPA2B1;POLR2E
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	2/60	5.970251e-02	2.624856e-01	0	0	5.254642e+00	1.480958e+01	PARD6A;ESAM
GO_Biological_Process_2021	RNA methylation (GO:0001510)	2/60	5.970251e-02	2.624856e-01	0	0	5.254642e+00	1.480958e+01	NSUN5;BUD23
GO_Biological_Process_2021	organic substance transport (GO:0071702)	3/136	6.124205e-02	2.624856e-01	0	0	3.450778e+00	9.637751e+00	CHMP2B;CHMP1A;CD320
GO_Biological_Process_2021	organelle assembly (GO:0070925)	6/425	6.285021e-02	2.624856e-01	0	0	2.210365e+00	6.116081e+00	TRAPPC6A;CHMP2B;CHMP1A;ULK2;B9D1;IFT46
GO_Biological_Process_2021	protein O-linked glycosylation via serine (GO:0018242)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	GALNT1
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	TGFB1
GO_Biological_Process_2021	negative regulation of inclusion body assembly (GO:0090084)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	DNAJB1
GO_Biological_Process_2021	cellular response to hydroxyurea (GO:0072711)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	FMR1
GO_Biological_Process_2021	negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	DNAJB1
GO_Biological_Process_2021	regulation of histone phosphorylation (GO:0033127)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	FMR1
GO_Biological_Process_2021	negative regulation of voltage-gated calcium channel activity (GO:1901386)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	FMR1
GO_Biological_Process_2021	regulation of long-term synaptic depression (GO:1900452)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	FMR1
GO_Biological_Process_2021	nucleic acid transport (GO:0050657)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	HNRNPA2B1
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	PRDX2
GO_Biological_Process_2021	regulation of protein localization to centrosome (GO:1904779)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	PARD6A
GO_Biological_Process_2021	regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045898)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	PSMC3
GO_Biological_Process_2021	positive regulation of epidermis development (GO:0045684)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	SULT2B1
GO_Biological_Process_2021	removal of superoxide radicals (GO:0019430)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	PRDX2
GO_Biological_Process_2021	rRNA pseudouridine synthesis (GO:0031118)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	NHP2
GO_Biological_Process_2021	small nucleolar ribonucleoprotein complex assembly (GO:0000491)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	RUVBL2
GO_Biological_Process_2021	sulfur amino acid catabolic process (GO:0000098)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	TXN2
GO_Biological_Process_2021	positive regulation of rRNA processing (GO:2000234)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	BUD23
GO_Biological_Process_2021	primary miRNA processing (GO:0031053)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	HNRNPA2B1
GO_Biological_Process_2021	muscle cell migration (GO:0014812)	1/10	6.408763e-02	2.624856e-01	0	0	1.684394e+01	4.627878e+01	AAMP
GO_Biological_Process_2021	organonitrogen compound catabolic process (GO:1901565)	2/63	6.504859e-02	2.624856e-01	0	0	4.995460e+00	1.365070e+01	USE1;TXN2
GO_Biological_Process_2021	positive regulation of viral process (GO:0048524)	2/63	6.504859e-02	2.624856e-01	0	0	4.995460e+00	1.365070e+01	POLR2E;RAD23A
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	3/140	6.561804e-02	2.624856e-01	0	0	3.349346e+00	9.123300e+00	NR1I3;POLR2E;GTF2H4
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	2/64	6.686523e-02	2.624856e-01	0	0	4.914640e+00	1.329448e+01	PSMB4;PSMC3
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	2/64	6.686523e-02	2.624856e-01	0	0	4.914640e+00	1.329448e+01	PSMB4;PSMC3
GO_Biological_Process_2021	chromatin organization (GO:0006325)	3/142	6.785873e-02	2.624856e-01	0	0	3.300820e+00	8.880286e+00	TAF6L;SMARCB1;RUVBL2
GO_Biological_Process_2021	tRNA modification (GO:0006400)	2/65	6.869866e-02	2.624856e-01	0	0	4.836386e+00	1.295196e+01	QTRT1;OSGEP
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	3/143	6.899208e-02	2.624856e-01	0	0	3.277076e+00	8.762128e+00	PSMB4;PSMC3;GTF2H4
GO_Biological_Process_2021	nitrogen compound transport (GO:0071705)	3/143	6.899208e-02	2.624856e-01	0	0	3.277076e+00	8.762128e+00	CHMP2B;CHMP1A;CD320
GO_Biological_Process_2021	purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	COASY
GO_Biological_Process_2021	regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	TGFB1
GO_Biological_Process_2021	cell-cell junction maintenance (GO:0045217)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	PARD6A
GO_Biological_Process_2021	regulation of histone H3-K9 acetylation (GO:2000615)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	SMARCB1
GO_Biological_Process_2021	cellular response to superoxide (GO:0071451)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	PRDX2
GO_Biological_Process_2021	regulation of inclusion body assembly (GO:0090083)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	DNAJB1
GO_Biological_Process_2021	coenzyme A biosynthetic process (GO:0015937)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	COASY
GO_Biological_Process_2021	regulation of synapse maturation (GO:0090128)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	CDC20
GO_Biological_Process_2021	formation of extrachromosomal circular DNA (GO:0001325)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	ERCC1
GO_Biological_Process_2021	response to hydroxyurea (GO:0072710)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	FMR1
GO_Biological_Process_2021	response to sterol (GO:0036314)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	TGFB1
GO_Biological_Process_2021	ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	COASY
GO_Biological_Process_2021	positive regulation of macrophage differentiation (GO:0045651)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	TGFB1
GO_Biological_Process_2021	positive regulation of posttranscriptional gene silencing (GO:0060148)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	FMR1
GO_Biological_Process_2021	positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	TGFB1
GO_Biological_Process_2021	synaptic vesicle transport (GO:0048489)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	SNAPIN
GO_Biological_Process_2021	t-circle formation (GO:0090656)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	ERCC1
GO_Biological_Process_2021	telomere maintenance via recombination (GO:0000722)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	ERCC1
GO_Biological_Process_2021	telomere maintenance via telomere trimming (GO:0090737)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	ERCC1
GO_Biological_Process_2021	positive regulation of vacuole organization (GO:0044090)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	RALB
GO_Biological_Process_2021	positive regulation of viral release from host cell (GO:1902188)	1/11	7.026773e-02	2.624856e-01	0	0	1.515878e+01	4.025327e+01	CHMP2B
GO_Biological_Process_2021	negative regulation of G2/M transition of mitotic cell cycle (GO:0010972)	2/66	7.054860e-02	2.624856e-01	0	0	4.760577e+00	1.262245e+01	PSMB4;PSMC3
GO_Biological_Process_2021	cellular component disassembly (GO:0022411)	2/66	7.054860e-02	2.624856e-01	0	0	4.760577e+00	1.262245e+01	MMP11;HTRA1
GO_Biological_Process_2021	ERBB signaling pathway (GO:0038127)	2/66	7.054860e-02	2.624856e-01	0	0	4.760577e+00	1.262245e+01	TGFB1;AAMP
GO_Biological_Process_2021	extracellular matrix disassembly (GO:0022617)	2/66	7.054860e-02	2.624856e-01	0	0	4.760577e+00	1.262245e+01	MMP11;HTRA1
GO_Biological_Process_2021	positive regulation of cell cycle (GO:0045787)	2/66	7.054860e-02	2.624856e-01	0	0	4.760577e+00	1.262245e+01	RAD23A;CALR
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	2/67	7.241475e-02	2.680194e-01	0	0	4.687101e+00	1.230526e+01	POLR2E;GTF2H4
