Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of oxidative stress-induced neuron death (GO:1903203)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	FBXO7
GO_Biological_Process_2021	regulation of protein K63-linked ubiquitination (GO:1900044)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	DDX3X
GO_Biological_Process_2021	regulation of proton transport (GO:0010155)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	PHB2
GO_Biological_Process_2021	establishment of protein localization to chromatin (GO:0071169)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	PIH1D1
GO_Biological_Process_2021	positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	PRKD1
GO_Biological_Process_2021	folic acid transport (GO:0015884)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	FOLR1
GO_Biological_Process_2021	positive regulation of execution phase of apoptosis (GO:1900119)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	FAP
GO_Biological_Process_2021	response to hydroperoxide (GO:0033194)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	PRKD1
GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	KMT2A
GO_Biological_Process_2021	RNA secondary structure unwinding (GO:0010501)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	DDX3X
GO_Biological_Process_2021	rRNA base methylation (GO:0070475)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	EMG1
GO_Biological_Process_2021	positive regulation of myeloid cell apoptotic process (GO:0033034)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	MEF2C
GO_Biological_Process_2021	meiotic sister chromatid cohesion (GO:0051177)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	REC8
GO_Biological_Process_2021	thyroid gland development (GO:0030878)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	NKX2-1
GO_Biological_Process_2021	mitophagy (GO:0000423)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	PHB2
GO_Biological_Process_2021	water homeostasis (GO:0030104)	1/8	5.617853e-02	2.635381e-01	0	0	1.982917e+01	5.709256e+01	AQP1
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	4/201	5.759217e-02	2.647085e-01	0	0	2.851197e+00	8.138366e+00	EMG1;PRKRA;PIH1D1;PIH1D2
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	2/54	5.776895e-02	2.647085e-01	0	0	5.364030e+00	1.529448e+01	NQO1;PSMD4
GO_Biological_Process_2021	regulation of focal adhesion assembly (GO:0051893)	2/54	5.776895e-02	2.647085e-01	0	0	5.364030e+00	1.529448e+01	DUSP3;RAC1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	3/122	5.814494e-02	2.647085e-01	0	0	3.528875e+00	1.003900e+01	MOV10;PSMD4;HNRNPD
GO_Biological_Process_2021	protein targeting to mitochondrion (GO:0006626)	2/55	5.967360e-02	2.647085e-01	0	0	5.262556e+00	1.483444e+01	FBXO7;TIMM50
GO_Biological_Process_2021	fatty acid metabolic process (GO:0006631)	3/124	6.045833e-02	2.647085e-01	0	0	3.470195e+00	9.736677e+00	PON1;ALOX12;PPARG
GO_Biological_Process_2021	regulation of inflammatory response (GO:0050727)	4/206	6.190468e-02	2.647085e-01	0	0	2.779915e+00	7.734167e+00	CCN4;IL16;PPARG;KLF4
GO_Biological_Process_2021	astral microtubule organization (GO:0030953)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	RAB11A
GO_Biological_Process_2021	axon regeneration (GO:0031103)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	FOLR1
GO_Biological_Process_2021	negative regulation of lipase activity (GO:0060192)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	APOA2
GO_Biological_Process_2021	CD40 signaling pathway (GO:0023035)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	PHB2
GO_Biological_Process_2021	negative regulation of platelet aggregation (GO:0090331)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	ALOX12
GO_Biological_Process_2021	negative regulation of production of molecular mediator of immune response (GO:0002701)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	APOA2
GO_Biological_Process_2021	negative regulation of T cell cytokine production (GO:0002725)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	TBX21
GO_Biological_Process_2021	cellular response to nitric oxide (GO:0071732)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	AQP1
GO_Biological_Process_2021	cellular response to reactive nitrogen species (GO:1902170)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	AQP1
GO_Biological_Process_2021	regulation of histone H4 acetylation (GO:0090239)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	PIH1D1
GO_Biological_Process_2021	regulation of interleukin-23 production (GO:0032667)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	RAC1
GO_Biological_Process_2021	chylomicron remodeling (GO:0034371)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	APOA2
GO_Biological_Process_2021	one-carbon compound transport (GO:0019755)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	AQP1
GO_Biological_Process_2021	organic acid catabolic process (GO:0016054)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	PON1
GO_Biological_Process_2021	endochondral ossification (GO:0001958)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	MEF2C
GO_Biological_Process_2021	regulation of respiratory burst (GO:0060263)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	RAC1
GO_Biological_Process_2021	positive regulation of autophagy of mitochondrion (GO:1903599)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	FBXO7
GO_Biological_Process_2021	regulation of skeletal muscle cell differentiation (GO:2001014)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	MEF2C
GO_Biological_Process_2021	positive regulation of cholesterol esterification (GO:0010873)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	APOA2
GO_Biological_Process_2021	hepoxilin biosynthetic process (GO:0051122)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	ALOX12
GO_Biological_Process_2021	hepoxilin metabolic process (GO:0051121)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	ALOX12
GO_Biological_Process_2021	positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	DDX3X
GO_Biological_Process_2021	lipoprotein metabolic process (GO:0042157)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	APOA2
GO_Biological_Process_2021	positive regulation of protein polyubiquitination (GO:1902916)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	DDX3X
GO_Biological_Process_2021	positive regulation of smooth muscle cell apoptotic process (GO:0034393)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	PPARG
GO_Biological_Process_2021	unsaturated fatty acid biosynthetic process (GO:0006636)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	ALOX12
GO_Biological_Process_2021	muscle cell fate commitment (GO:0042693)	1/9	6.297675e-02	2.647085e-01	0	0	1.734965e+01	4.797160e+01	MEF2C
GO_Biological_Process_2021	cellular response to peptide (GO:1901653)	2/57	6.354686e-02	2.647085e-01	0	0	5.070679e+00	1.397468e+01	NGFR;IGF1R
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	2/57	6.354686e-02	2.647085e-01	0	0	5.070679e+00	1.397468e+01	PON1;ALOX12
GO_Biological_Process_2021	regulation of calcium ion transport (GO:0051924)	2/58	6.551468e-02	2.647085e-01	0	0	4.979879e+00	1.357257e+01	HOMER3;IL16
GO_Biological_Process_2021	negative regulation of neuron projection development (GO:0010977)	2/58	6.551468e-02	2.647085e-01	0	0	4.979879e+00	1.357257e+01	EFNB2;NGFR
GO_Biological_Process_2021	fat cell differentiation (GO:0045444)	2/58	6.551468e-02	2.647085e-01	0	0	4.979879e+00	1.357257e+01	PPARG;KLF4
GO_Biological_Process_2021	positive regulation of mitochondrion organization (GO:0010822)	2/58	6.551468e-02	2.647085e-01	0	0	4.979879e+00	1.357257e+01	FBXO7;BBC3
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	3/129	6.642753e-02	2.647085e-01	0	0	3.331645e+00	9.034233e+00	PPARG;RAB8A;IGF1R
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	3/129	6.642753e-02	2.647085e-01	0	0	3.331645e+00	9.034233e+00	DDX3X;HNRNPD;KLF4
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	4/212	6.729921e-02	2.647085e-01	0	0	2.698901e+00	7.283273e+00	PRKAR2B;PPARG;KLF4;CRHR2
GO_Biological_Process_2021	regulation of secretion by cell (GO:1903530)	2/59	6.750277e-02	2.647085e-01	0	0	4.892266e+00	1.318753e+01	MEF2C;RAB8A
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	3/130	6.765274e-02	2.647085e-01	0	0	3.305244e+00	8.902236e+00	NQO1;PSMD4;PPARG
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	3/131	6.888826e-02	2.647085e-01	0	0	3.279255e+00	8.772892e+00	MEF2C;BRAF;AQP1
GO_Biological_Process_2021	cellular protein catabolic process (GO:0044257)	2/60	6.951073e-02	2.647085e-01	0	0	4.807674e+00	1.281858e+01	FAP;CLPP
GO_Biological_Process_2021	negative regulation of cholesterol storage (GO:0010887)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PPARG
GO_Biological_Process_2021	negative regulation of extracellular matrix organization (GO:1903054)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	FAP
GO_Biological_Process_2021	negative regulation of heterotypic cell-cell adhesion (GO:0034115)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	KLF4
GO_Biological_Process_2021	B cell homeostasis (GO:0001782)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	MEF2C
GO_Biological_Process_2021	regulation of carbohydrate biosynthetic process (GO:0043255)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	GNMT
GO_Biological_Process_2021	regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	KLF4
GO_Biological_Process_2021	neuron projection regeneration (GO:0031102)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	FOLR1
GO_Biological_Process_2021	chylomicron assembly (GO:0034378)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	APOA2
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PHB2
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	KLF4
GO_Biological_Process_2021	peptidyl-amino acid modification (GO:0018193)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	APOA2
GO_Biological_Process_2021	regulation of neutrophil migration (GO:1902622)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	RAC1
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	TFAP4
GO_Biological_Process_2021	regulation of phospholipid metabolic process (GO:1903725)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PHB2
GO_Biological_Process_2021	positive regulation of behavior (GO:0048520)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	MEF2C
GO_Biological_Process_2021	regulation of store-operated calcium entry (GO:2001256)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	HOMER3
GO_Biological_Process_2021	regulation of T-helper 17 cell differentiation (GO:2000319)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	TBX21
GO_Biological_Process_2021	positive regulation of circadian rhythm (GO:0042753)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	NKX2-1
GO_Biological_Process_2021	positive regulation of establishment of protein localization to telomere (GO:1904851)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	CCT3
GO_Biological_Process_2021	hematopoietic stem cell differentiation (GO:0060218)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	MEOX1
GO_Biological_Process_2021	response to laminar fluid shear stress (GO:0034616)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	KLF4
GO_Biological_Process_2021	retinoic acid receptor signaling pathway (GO:0048384)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PPARG
GO_Biological_Process_2021	lactation (GO:0007595)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PRLR
GO_Biological_Process_2021	lipoprotein transport (GO:0042953)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PPARG
GO_Biological_Process_2021	positive regulation of skeletal muscle tissue development (GO:0048643)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	MEF2C
GO_Biological_Process_2021	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PIH1D1
GO_Biological_Process_2021	production of siRNA involved in RNA interference (GO:0030422)	1/10	6.972634e-02	2.647085e-01	0	0	1.542113e+01	4.106921e+01	PRKRA
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	3/133	7.139000e-02	2.693252e-01	0	0	3.228478e+00	8.521882e+00	DDX3X;PCBP3;HNRNPD
GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	7.153819e-02	2.693252e-01	0	0	4.725949e+00	1.246480e+01	MOV10;MED6
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	2/61	7.153819e-02	2.693252e-01	0	0	4.725949e+00	1.246480e+01	CCT3;KLF4
GO_Biological_Process_2021	response to retinoic acid (GO:0032526)	2/62	7.358475e-02	2.693252e-01	0	0	4.646948e+00	1.212536e+01	WNT9A;AQP1
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	6/408	7.498256e-02	2.693252e-01	0	0	2.104045e+00	5.450528e+00	NGFR;TIAM1;DUSP3;NKX2-1;RAC1;IGF1R
GO_Biological_Process_2021	protein oxidation (GO:0018158)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	APOA2
GO_Biological_Process_2021	negative regulation of cholesterol transport (GO:0032375)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	APOA2
GO_Biological_Process_2021	negative regulation of homotypic cell-cell adhesion (GO:0034111)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	ALOX12
GO_Biological_Process_2021	calcineurin-NFAT signaling cascade (GO:0033173)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	NFAT5
GO_Biological_Process_2021	camera-type eye morphogenesis (GO:0048593)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	TH
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	PIH1D1
GO_Biological_Process_2021	negative regulation of oxidative stress-induced neuron death (GO:1903204)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	FBXO7
GO_Biological_Process_2021	cellular glucan metabolic process (GO:0006073)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	UGP2
GO_Biological_Process_2021	regulation of establishment of protein localization to telomere (GO:0070203)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	CCT3
GO_Biological_Process_2021	negative regulation of response to cytokine stimulus (GO:0060761)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	KLF4
GO_Biological_Process_2021	regulation of gene expression by genetic imprinting (GO:0006349)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	DNMT3L
GO_Biological_Process_2021	negative regulation of T-helper cell differentiation (GO:0045623)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	TBX21
GO_Biological_Process_2021	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	TFAP4
GO_Biological_Process_2021	embryonic eye morphogenesis (GO:0048048)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	TH
GO_Biological_Process_2021	regulation of protein localization to Cajal body (GO:1904869)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	CCT3
GO_Biological_Process_2021	regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	TBX21
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	RAC1
GO_Biological_Process_2021	positive regulation of leukocyte apoptotic process (GO:2000108)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	MEF2C
GO_Biological_Process_2021	inhibitory synapse assembly (GO:1904862)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	GABRA2
GO_Biological_Process_2021	insulin-like growth factor receptor signaling pathway (GO:0048009)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	IGF1R
GO_Biological_Process_2021	somite development (GO:0061053)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	MEOX1
GO_Biological_Process_2021	lipoprotein localization (GO:0044872)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	PPARG
GO_Biological_Process_2021	positive regulation of protein localization to Cajal body (GO:1904871)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	CCT3
GO_Biological_Process_2021	monocyte differentiation (GO:0030224)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	PPARG
GO_Biological_Process_2021	proteasome assembly (GO:0043248)	1/11	7.642765e-02	2.693252e-01	0	0	1.387832e+01	3.568687e+01	PSMD4
GO_Biological_Process_2021	regulation of cellular ketone metabolic process (GO:0010565)	2/64	7.773372e-02	2.719757e-01	0	0	4.496592e+00	1.148639e+01	NQO1;PSMD4
GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/64	7.773372e-02	2.719757e-01	0	0	4.496592e+00	1.148639e+01	MOV10;MED6
GO_Biological_Process_2021	lipid homeostasis (GO:0055088)	2/64	7.773372e-02	2.719757e-01	0	0	4.496592e+00	1.148639e+01	DDX3X;PPARG
GO_Biological_Process_2021	protein dephosphorylation (GO:0006470)	3/139	7.913613e-02	2.722318e-01	0	0	3.085106e+00	7.825637e+00	DUSP3;PPM1J;TIMM50
GO_Biological_Process_2021	chemical homeostasis (GO:0048878)	2/65	7.983538e-02	2.722318e-01	0	0	4.424994e+00	1.118545e+01	DDX3X;PPARG
GO_Biological_Process_2021	inorganic anion transmembrane transport (GO:0098661)	2/65	7.983538e-02	2.722318e-01	0	0	4.424994e+00	1.118545e+01	GABRA2;GABRG1
GO_Biological_Process_2021	negative regulation of calcineurin-mediated signaling (GO:0106057)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	HOMER3
GO_Biological_Process_2021	negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	HOMER3
GO_Biological_Process_2021	negative regulation of cell division (GO:0051782)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	SUSD2
GO_Biological_Process_2021	negative regulation of gene silencing by miRNA (GO:0060965)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	PPARG
GO_Biological_Process_2021	calcineurin-mediated signaling (GO:0097720)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	NFAT5
GO_Biological_Process_2021	carboxylic acid catabolic process (GO:0046395)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	PON1
GO_Biological_Process_2021	regulation of cholesterol esterification (GO:0010872)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	APOA2
GO_Biological_Process_2021	catecholamine biosynthetic process (GO:0042423)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	TH
GO_Biological_Process_2021	nucleotide-sugar metabolic process (GO:0009225)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	UGP2
GO_Biological_Process_2021	peptidyl-methionine modification (GO:0018206)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	APOA2
GO_Biological_Process_2021	regulation of nucleobase-containing compound metabolic process (GO:0019219)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	PCBP3
GO_Biological_Process_2021	phospholipid efflux (GO:0033700)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	APOA2
GO_Biological_Process_2021	polyol transport (GO:0015791)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	AQP1
GO_Biological_Process_2021	regulation of sister chromatid cohesion (GO:0007063)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	CTCF
GO_Biological_Process_2021	eye photoreceptor cell differentiation (GO:0001754)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	TH
GO_Biological_Process_2021	positive regulation of cellular senescence (GO:2000774)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	EEF1E1
GO_Biological_Process_2021	gas transport (GO:0015669)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	AQP1
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell migration (GO:1904752)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	MEF2C
GO_Biological_Process_2021	smooth muscle cell differentiation (GO:0051145)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	MEF2C
GO_Biological_Process_2021	positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	CCT3
GO_Biological_Process_2021	melanocyte differentiation (GO:0030318)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	MEF2C
GO_Biological_Process_2021	tyrosine metabolic process (GO:0006570)	1/12	8.308102e-02	2.722318e-01	0	0	1.261602e+01	3.138789e+01	TH
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	3/142	8.314145e-02	2.722318e-01	0	0	3.018062e+00	7.506560e+00	DDX3X;TULP3;RAB11A
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	5/323	8.442021e-02	2.722318e-01	0	0	2.210081e+00	5.463206e+00	MEF2C;PRKD1;WNT9A;FOLR1;AQP1
GO_Biological_Process_2021	neuron development (GO:0048666)	3/143	8.449570e-02	2.722318e-01	0	0	2.996353e+00	7.404151e+00	MEF2C;ETV1;RAB11A
GO_Biological_Process_2021	regulation of translational initiation (GO:0006446)	2/68	8.624474e-02	2.722318e-01	0	0	4.223218e+00	1.034928e+01	DDX3X;EIF2B2
GO_Biological_Process_2021	positive regulation of protein localization to nucleus (GO:1900182)	2/68	8.624474e-02	2.722318e-01	0	0	4.223218e+00	1.034928e+01	CCT3;NGFR
GO_Biological_Process_2021	cellular response to calcium ion (GO:0071277)	2/69	8.841480e-02	2.722318e-01	0	0	4.159975e+00	1.009092e+01	MEF2C;BRAF
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	2/69	8.841480e-02	2.722318e-01	0	0	4.159975e+00	1.009092e+01	PRLR;IGF1R
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	12/1079	8.928833e-02	2.722318e-01	0	0	1.600835e+00	3.867432e+00	MOV10;MEF2C;DDX3X;PCBP3;TBX21;HNRNPD;NKX2-1;CCN4;TULP3;BRAF;CTCF;KLF4
GO_Biological_Process_2021	purine-containing compound salvage (GO:0043101)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	GMPR2
GO_Biological_Process_2021	regulation of actomyosin structure organization (GO:0110020)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	RAC1
GO_Biological_Process_2021	negative regulation of locomotion (GO:0040013)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	DUSP3
GO_Biological_Process_2021	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	PPARG
GO_Biological_Process_2021	carboxylic acid biosynthetic process (GO:0046394)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	UGP2
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	KLF4
GO_Biological_Process_2021	negative regulation of myoblast differentiation (GO:0045662)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	SRA1
GO_Biological_Process_2021	cellular biogenic amine metabolic process (GO:0006576)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	TRH
GO_Biological_Process_2021	cellular component maintenance (GO:0043954)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	IGF1R
GO_Biological_Process_2021	regulation of fibrinolysis (GO:0051917)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	FAP
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	NFAT5
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	1/13	8.968678e-02	2.722318e-01	0	0	1.156410e+01	2.788605e+01	KMT2A
